PITNum,Release_Date,Date _of_Detect,Days_to_Detect,Water_Year,Release_Group ,Ordinal_Day_From_Release,Release_ID
900226000569734,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569735,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569737,3/29/2014,4/10/2014,12,14,3,88,14.3
900226000569738,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569739,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569741,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569742,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569743,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569744,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569745,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569746,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569747,3/29/2014,4/17/2014,19,14,3,88,14.3
900226000569749,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569750,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569751,3/29/2014,4/19/2014,21,14,3,88,14.3
900226000569753,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569755,3/29/2014,4/26/2014,28,14,3,88,14.3
900226000569756,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569757,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569758,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569760,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569761,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569762,3/29/2014,4/16/2014,18,14,3,88,14.3
900226000569763,3/29/2014,4/21/2014,23,14,3,88,14.3
900226000569764,3/29/2014,4/17/2014,19,14,3,88,14.3
900226000569765,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569766,3/29/2014,4/10/2014,12,14,3,88,14.3
900226000569767,3/29/2014,4/16/2014,18,14,3,88,14.3
900226000569768,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569769,3/29/2014,4/17/2014,19,14,3,88,14.3
900226000569770,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569771,3/29/2014,4/26/2014,28,14,3,88,14.3
900226000569772,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569773,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569774,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569775,3/29/2014,4/25/2014,27,14,3,88,14.3
900226000569776,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569777,3/29/2014,4/17/2014,19,14,3,88,14.3
900226000569778,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569779,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569781,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569782,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569783,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569784,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569785,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569786,3/29/2014,4/7/2014,9,14,3,88,14.3
900226000569787,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569788,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569789,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569790,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569791,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569792,3/29/2014,4/12/2014,14,14,3,88,14.3
900226000569793,3/29/2014,4/12/2014,14,14,3,88,14.3
900226000569795,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569796,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569797,3/29/2014,4/16/2014,18,14,3,88,14.3
900226000569798,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569799,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569800,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569801,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569803,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569805,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569807,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569808,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569809,3/29/2014,4/16/2014,18,14,3,88,14.3
900226000569810,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569811,3/29/2014,4/21/2014,23,14,3,88,14.3
900226000569812,3/29/2014,4/24/2014,26,14,3,88,14.3
900226000569813,3/29/2014,4/17/2014,19,14,3,88,14.3
900226000569814,3/29/2014,4/12/2014,14,14,3,88,14.3
900226000569815,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569817,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569818,3/29/2014,4/25/2014,27,14,3,88,14.3
900226000569819,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569820,3/29/2014,4/21/2014,23,14,3,88,14.3
900226000569821,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569822,3/29/2014,4/16/2014,18,14,3,88,14.3
900226000569823,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569824,3/29/2014,4/8/2014,10,14,3,88,14.3
900226000569825,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569826,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569827,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569828,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569829,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569830,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569831,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569832,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569834,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569835,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569836,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569837,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569838,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569840,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569842,3/29/2014,4/24/2014,26,14,3,88,14.3
900226000569844,3/29/2014,4/21/2014,23,14,3,88,14.3
900226000569845,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569846,3/29/2014,4/10/2014,12,14,3,88,14.3
900226000569847,3/29/2014,4/30/2014,32,14,3,88,14.3
900226000569848,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569849,3/29/2014,4/30/2014,32,14,3,88,14.3
900226000569850,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569852,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569853,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569854,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569855,3/29/2014,4/16/2014,18,14,3,88,14.3
900226000569856,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569857,3/29/2014,4/16/2014,18,14,3,88,14.3
900226000569858,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569859,3/29/2014,4/25/2014,27,14,3,88,14.3
900226000569860,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569862,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569863,3/29/2014,4/5/2014,7,14,3,88,14.3
900226000569864,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569865,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569866,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569867,3/29/2014,4/16/2014,18,14,3,88,14.3
900226000569868,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569869,3/29/2014,4/25/2014,27,14,3,88,14.3
900226000569870,3/29/2014,4/13/2014,15,14,3,88,14.3
900226000569871,3/29/2014,4/3/2014,5,14,3,88,14.3
900226000569872,3/29/2014,12/25/2014,271,14,3,88,14.3
900226000569873,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569874,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569875,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569876,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569877,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569878,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569879,3/29/2014,4/5/2014,7,14,3,88,14.3
900226000569880,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569881,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569882,3/29/2014,5/5/2015,402,14,3,88,14.3
900226000569883,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569884,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569885,3/29/2014,4/25/2014,27,14,3,88,14.3
900226000569886,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569887,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569888,3/29/2014,4/6/2014,8,14,3,88,14.3
900226000569889,3/29/2014,4/19/2014,21,14,3,88,14.3
900226000569890,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569891,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569892,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569893,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569894,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569895,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569896,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569897,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569898,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569899,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569900,3/29/2014,4/10/2014,12,14,3,88,14.3
900226000569901,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569902,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569903,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569904,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569905,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569906,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569907,3/29/2014,4/17/2014,19,14,3,88,14.3
900226000569908,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569909,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569910,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569911,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569912,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569913,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569914,3/29/2014,4/6/2014,8,14,3,88,14.3
900226000569915,3/29/2014,4/17/2014,19,14,3,88,14.3
900226000569916,3/29/2014,5/2/2014,34,14,3,88,14.3
900226000569917,3/29/2014,4/21/2014,23,14,3,88,14.3
900226000569918,3/29/2014,4/13/2014,15,14,3,88,14.3
900226000569919,3/29/2014,4/5/2014,7,14,3,88,14.3
900226000569920,3/29/2014,4/12/2014,14,14,3,88,14.3
900226000569921,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569922,3/29/2014,4/6/2014,8,14,3,88,14.3
900226000569923,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569924,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569925,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569926,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569927,3/29/2014,4/26/2014,28,14,3,88,14.3
900226000569928,3/29/2014,4/25/2014,27,14,3,88,14.3
900226000569929,3/29/2014,4/19/2014,21,14,3,88,14.3
900226000569930,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569931,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569932,3/29/2014,2/1/2015,309,14,3,88,14.3
900226000569933,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569934,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569935,3/29/2014,4/19/2014,21,14,3,88,14.3
900226000569936,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569937,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569938,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569939,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569940,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569942,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569943,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569944,3/29/2014,4/8/2014,10,14,3,88,14.3
900226000569945,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569946,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569947,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569948,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569949,3/29/2014,4/26/2014,28,14,3,88,14.3
900226000569950,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569951,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569952,3/29/2014,4/8/2014,10,14,3,88,14.3
900226000569953,3/29/2014,4/9/2014,11,14,3,88,14.3
900226000569954,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569955,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569956,3/29/2014,4/15/2014,17,14,3,88,14.3
900226000569957,3/29/2014,4/2/2014,4,14,3,88,14.3
900226000569958,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569959,3/29/2014,4/4/2014,6,14,3,88,14.3
900226000569960,3/29/2014,4/8/2014,10,14,3,88,14.3
900226000569961,3/29/2014,4/8/2014,10,14,3,88,14.3
900226000569962,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569963,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569964,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569965,3/29/2014,4/19/2014,21,14,3,88,14.3
900226000569966,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569967,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569968,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569969,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569970,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569971,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569972,3/29/2014,4/3/2014,5,14,3,88,14.3
900226000569973,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569974,3/29/2014,4/23/2014,25,14,3,88,14.3
900226000569975,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569976,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569977,3/29/2014,4/25/2014,27,14,3,88,14.3
900226000569978,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569979,3/29/2014,4/25/2014,27,14,3,88,14.3
900226000569980,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569981,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569982,3/29/2014,4/19/2014,21,14,3,88,14.3
900226000569983,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569985,3/29/2014,4/18/2014,20,14,3,88,14.3
900226000569986,3/29/2014,4/1/2014,3,14,3,88,14.3
900226000569987,3/29/2014,4/23/2014,25,14,3,88,14.3
900226000569988,3/29/2014,4/12/2014,14,14,3,88,14.3
900226000569989,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569992,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569993,3/29/2014,4/14/2014,16,14,3,88,14.3
900226000569994,3/29/2014,4/20/2014,22,14,3,88,14.3
900226000569995,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569996,3/29/2014,3/30/2014,1,14,3,88,14.3
900226000569997,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000569998,3/29/2014,4/7/2014,9,14,3,88,14.3
900226000569999,3/29/2014,3/31/2014,2,14,3,88,14.3
900226000587252,5/6/2014,3/20/2015,318,14,8,126,14.8
900226000587253,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587254,5/6/2014,12/2/2014,210,14,8,126,14.8
900226000587257,5/6/2014,6/5/2014,30,14,8,126,14.8
900226000587258,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587259,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587261,5/6/2014,2/7/2015,277,14,8,126,14.8
900226000587263,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587264,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587265,5/6/2014,5/16/2014,10,14,8,126,14.8
900226000587266,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587267,5/6/2014,6/20/2014,45,14,8,126,14.8
900226000587271,5/6/2014,4/8/2015,337,14,8,126,14.8
900226000587272,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587273,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587278,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587279,5/6/2014,6/16/2014,41,14,8,126,14.8
900226000587280,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587281,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587283,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587286,5/6/2014,5/13/2014,7,14,8,126,14.8
900226000587287,5/6/2014,3/15/2015,313,14,8,126,14.8
900226000587288,5/6/2014,5/17/2014,11,14,8,126,14.8
900226000587289,5/6/2014,5/7/2014,1,14,8,126,14.8
900226000587290,5/6/2014,11/1/2014,179,14,8,126,14.8
900226000587295,5/6/2014,4/26/2015,355,14,8,126,14.8
900226000587297,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587299,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587301,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587303,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587305,5/6/2014,12/3/2014,211,14,8,126,14.8
900226000587307,5/6/2014,5/14/2014,8,14,8,126,14.8
900226000587312,5/6/2014,5/17/2014,11,14,8,126,14.8
900226000587314,5/6/2014,4/26/2015,355,14,8,126,14.8
900226000587316,5/6/2014,3/28/2015,326,14,8,126,14.8
900226000587319,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587322,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587323,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587325,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587326,5/6/2014,5/7/2014,1,14,8,126,14.8
900226000587330,5/6/2014,5/18/2014,12,14,8,126,14.8
900226000587331,5/6/2014,5/15/2014,9,14,8,126,14.8
900226000587333,5/6/2014,6/3/2014,28,14,8,126,14.8
900226000587334,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587336,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587338,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587339,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587340,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587344,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587345,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587346,5/6/2014,5/25/2015,384,14,8,126,14.8
900226000587347,5/6/2014,5/13/2014,7,14,8,126,14.8
900226000587349,5/6/2014,5/7/2014,1,14,8,126,14.8
900226000587350,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587352,5/6/2014,5/17/2014,11,14,8,126,14.8
900226000587354,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587355,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587357,5/6/2014,4/26/2015,355,14,8,126,14.8
900226000587358,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587359,5/6/2014,3/11/2015,309,14,8,126,14.8
900226000587360,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587361,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587363,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587365,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587366,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587367,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587371,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587372,5/6/2014,5/17/2014,11,14,8,126,14.8
900226000587373,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587375,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587376,5/6/2014,5/18/2014,12,14,8,126,14.8
900226000587378,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587379,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587380,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587381,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587384,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587387,5/6/2014,5/14/2014,8,14,8,126,14.8
900226000587388,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587391,5/6/2014,4/27/2015,356,14,8,126,14.8
900226000587392,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587394,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587395,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587396,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587397,5/6/2014,4/9/2015,338,14,8,126,14.8
900226000587401,5/6/2014,5/12/2014,6,14,8,126,14.8
900226000587403,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587404,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587407,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587409,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587410,5/6/2014,3/6/2015,304,14,8,126,14.8
900226000587413,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587417,5/6/2014,5/14/2014,8,14,8,126,14.8
900226000587418,5/6/2014,4/7/2015,336,14,8,126,14.8
900226000587421,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000587423,5/6/2014,1/30/2015,269,14,8,126,14.8
900226000587426,5/6/2014,6/6/2014,31,14,8,126,14.8
900226000587427,5/6/2014,5/17/2014,11,14,8,126,14.8
900226000587429,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587430,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587434,5/6/2014,5/14/2014,8,14,8,126,14.8
900226000587435,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587437,5/6/2014,6/5/2014,30,14,8,126,14.8
900226000587438,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587439,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587442,5/6/2014,4/7/2015,336,14,8,126,14.8
900226000587444,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587446,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587451,5/6/2014,11/29/2014,207,14,8,126,14.8
900226000587452,5/6/2014,11/30/2014,208,14,8,126,14.8
900226000587453,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587454,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587455,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587456,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587458,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587459,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587460,5/6/2014,12/2/2014,210,14,8,126,14.8
900226000587461,5/6/2014,4/27/2015,356,14,8,126,14.8
900226000587463,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587465,5/6/2014,6/5/2014,30,14,8,126,14.8
900226000587466,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587467,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587468,5/6/2014,4/27/2015,356,14,8,126,14.8
900226000587472,5/6/2014,5/14/2014,8,14,8,126,14.8
900226000587473,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587474,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587476,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587480,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587481,5/6/2014,12/5/2014,213,14,8,126,14.8
900226000587484,5/6/2014,3/12/2015,310,14,8,126,14.8
900226000587485,5/6/2014,11/30/2014,208,14,8,126,14.8
900226000587486,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587488,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000587489,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587491,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000587492,5/6/2014,6/6/2014,31,14,8,126,14.8
900226000587494,5/6/2014,11/22/2014,200,14,8,126,14.8
900226000587495,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000587498,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588001,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588003,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000588004,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588009,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588010,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588013,5/6/2014,5/17/2014,11,14,8,126,14.8
900226000588016,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588018,5/6/2014,4/8/2015,337,14,8,126,14.8
900226000588019,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000588022,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000588025,5/6/2014,5/17/2014,11,14,8,126,14.8
900226000588027,5/6/2014,5/7/2014,1,14,8,126,14.8
900226000588028,5/6/2014,7/16/2014,71,14,8,126,14.8
900226000588029,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000588030,5/6/2014,4/7/2015,336,14,8,126,14.8
900226000588033,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588035,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000588037,5/6/2014,5/16/2014,10,14,8,126,14.8
900226000588039,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588040,5/6/2014,5/17/2014,11,14,8,126,14.8
900226000588042,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000588044,5/6/2014,12/17/2014,225,14,8,126,14.8
900226000588048,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588049,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588050,5/6/2014,12/6/2014,214,14,8,126,14.8
900226000588051,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000588052,5/6/2014,5/20/2014,14,14,8,126,14.8
900226000588053,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588054,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588056,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588058,5/6/2014,5/9/2015,368,14,8,126,14.8
900226000588060,5/6/2014,12/2/2014,210,14,8,126,14.8
900226000588062,5/6/2014,5/3/2015,362,14,8,126,14.8
900226000588063,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000588064,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000588065,5/6/2014,6/5/2014,30,14,8,126,14.8
900226000588066,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588071,5/6/2014,5/10/2014,4,14,8,126,14.8
900226000588072,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588074,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588076,5/6/2014,6/9/2014,34,14,8,126,14.8
900226000588078,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588079,5/6/2014,5/11/2014,5,14,8,126,14.8
900226000588080,5/6/2014,4/7/2015,336,14,8,126,14.8
900226000588085,5/6/2014,12/8/2014,216,14,8,126,14.8
900226000588086,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588089,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588090,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000588095,5/6/2014,4/7/2015,336,14,8,126,14.8
900226000588097,5/6/2014,5/8/2014,2,14,8,126,14.8
900226000588098,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588099,5/6/2014,5/9/2014,3,14,8,126,14.8
900226000588102,5/6/2014,1/24/2015,263,14,8,126,14.8
